#,energy,(keV)	err_energy,(keV)	flux_data,(ph,cm^-2,s^-1,keV^-1)	err_flux,(ph,cm^-2,s^-1,keV^-1)		flux_model,(ph,cm^-2,s^-1,keV^-1)
3.49249983,2.49993801E-3,3.15337384E-4,4.13497037E-5,2.70022021E-4
3.49749994,2.50005722E-3,2.59224296E-4,3.83192964E-5,2.66712101E-4
3.50250006,2.50005722E-3,2.28154138E-4,4.16195071E-5,2.66712101E-4
3.50750017,2.49993801E-3,3.67877103E-4,4.55098198E-5,2.66712101E-4
3.51250005,2.50005722E-3,2.67381343E-4,4.06036197E-5,2.63456284E-4
3.51749992,2.49993801E-3,2.36020685E-4,3.47232526E-5,2.63456284E-4
3.52250004,2.50005722E-3,2.68701493E-4,4.792244E-5,2.63456284E-4
3.52750015,2.49993801E-3,3.16785125E-4,3.96406103E-5,2.60253553E-4
3.53250003,2.50005722E-3,2.06281213E-4,4.09416025E-5,2.60253553E-4
3.5374999,2.49993801E-3,2.49804871E-4,4.10050561E-5,2.60253553E-4
3.54250002,2.50005722E-3,3.11773794E-4,4.34286994E-5,2.57102802E-4
3.54750013,2.49993801E-3,3.59660306E-4,4.95983004E-5,2.57102802E-4
3.55250001,2.50005722E-3,2.44214258E-4,3.9764549E-5,2.57102802E-4
3.55749989,2.49993801E-3,2.56900181E-4,4.11881592E-5,2.54002953E-4
3.5625,2.50005722E-3,3.1275177E-4,4.21356781E-5,2.54002953E-4
3.56750011,2.49993801E-3,2.78354622E-4,4.21363948E-5,2.54002953E-4
